name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
curated/10-bounded-repeat/context,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,7384531,5,5.16s,655.21ms,12.45ms,649.66ms,14.58ms,631.19ms,667.66ms
curated/10-bounded-repeat/capitals,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,7384531,9,5.21s,366.52ms,2.95ms,371.03ms,8.95ms,362.07ms,387.49ms
curated/10-bounded-repeat/compile-context,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,70786,4.61s,21.09us,1.10us,22.74us,5.48us,16.87us,179.75us
curated/10-bounded-repeat/compile-capitals,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,47401,4.56s,29.26us,1.51us,31.77us,7.05us,26.57us,206.68us
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),lean,v4.23.0-rc2 (v4.23.0-rc2),,23952,143,4.61s,20.52ms,391.79us,21.03ms,1.28ms,19.56ms,25.43ms
curated/11-unstructured-to-json/extract,grep-captures,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,23952,1235,4.56s,2.39ms,151.30us,2.43ms,337.34us,1.76ms,7.07ms
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),lean,v4.23.0-rc2 (v4.23.0-rc2),,,15291,4.61s,25.33us,1.38us,26.67us,7.56us,17.96us,288.47us
curated/11-unstructured-to-json/compile,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,112155,4.62s,6.15us,331.00ns,6.53us,1.47us,5.13us,75.54us
curated/12-dictionary/single,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,61436,2,6.41s,2.06s,141.94us,2.06s,141.94us,2.06s,2.06s
curated/12-dictionary/compile-single,compile,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,,614,4.56s,4.01ms,125.34us,4.07ms,272.25us,3.73ms,5.58ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.23.0-rc2 (v4.23.0-rc2),,100,1716,4.56s,1.71ms,95.64us,1.75ms,178.10us,1.53ms,3.39ms
curated/14-quadratic/1x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,100,12244,4.56s,231.64us,11.07us,244.90us,56.01us,170.41us,2.18ms
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.23.0-rc2 (v4.23.0-rc2),,200,446,4.61s,6.58ms,176.16us,6.73ms,542.37us,5.96ms,9.95ms
curated/14-quadratic/2x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,200,4983,4.56s,445.56us,11.88us,601.95us,247.08us,432.35us,4.50ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),lean,v4.23.0-rc2 (v4.23.0-rc2),,1000,38,4.61s,76.80ms,840.82us,80.61ms,7.27ms,75.37ms,109.04ms
curated/14-quadratic/10x,count,0.1.0 (rev 19aa8e8e3b),rust/regex/lite,0.1.6,,1000,128,4.56s,22.61ms,1.58ms,23.54ms,5.57ms,16.10ms,52.04ms
